Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-11-28 14:30:00-05:00,183.67999267578125,184.4600067138672,182.66000366210938,182.92990112304688,0,0.0,0.0
2022-11-28 15:30:00-05:00,182.9199981689453,183.74000549316406,182.77000427246094,182.9199981689453,6529977,0.0,0.0
2022-11-29 09:30:00-05:00,184.99000549316406,185.99000549316406,181.4499969482422,185.86000061035156,23992610,0.0,0.0
2022-11-29 10:30:00-05:00,185.89549255371094,186.3800048828125,182.22000122070312,183.0334930419922,16531289,0.0,0.0
2022-11-29 11:30:00-05:00,183.0301055908203,183.61399841308594,181.5500030517578,182.58250427246094,9935176,0.0,0.0
2022-11-29 12:30:00-05:00,182.59190368652344,183.50999450683594,180.6699981689453,180.67010498046875,7287837,0.0,0.0
2022-11-29 13:30:00-05:00,180.6737060546875,181.08999633789062,179.17999267578125,180.27999877929688,10348072,0.0,0.0
2022-11-29 14:30:00-05:00,180.30889892578125,180.58999633789062,178.75,180.22000122070312,8207695,0.0,0.0
2022-11-29 15:30:00-05:00,180.2487030029297,181.0,179.88999938964844,180.82000732421875,5060082,0.0,0.0
2022-11-30 09:30:00-05:00,182.42999267578125,185.4600067138672,182.36000061035156,184.71499633789062,20245880,0.0,0.0
2022-11-30 10:30:00-05:00,184.6999969482422,184.9499969482422,181.72000122070312,182.14999389648438,9575466,0.0,0.0
2022-11-30 11:30:00-05:00,182.1300048828125,183.3000030517578,180.63009643554688,181.2991943359375,7909279,0.0,0.0
2022-11-30 12:30:00-05:00,181.25570678710938,182.8800048828125,181.0,182.49000549316406,5275330,0.0,0.0
2022-11-30 13:30:00-05:00,182.48989868164062,190.67999267578125,181.5500030517578,190.53280639648438,23393957,0.0,0.0
2022-11-30 14:30:00-05:00,190.53280639648438,190.8300018310547,187.64999389648438,190.5489044189453,15472675,0.0,0.0
2022-11-30 15:30:00-05:00,190.5500030517578,194.75999450683594,189.85000610351562,194.70750427246094,13414736,0.0,0.0
2022-12-01 09:30:00-05:00,196.5,198.9199981689453,191.8000030517578,192.5509033203125,29119215,0.0,0.0
2022-12-01 10:30:00-05:00,192.55630493164062,196.6999969482422,191.85000610351562,194.7154998779297,15565256,0.0,0.0
2022-12-01 11:30:00-05:00,194.69000244140625,196.0500030517578,193.75,194.66000366210938,8154285,0.0,0.0
2022-12-01 12:30:00-05:00,194.63999938964844,196.32460021972656,194.0500030517578,194.8699951171875,6870148,0.0,0.0
2022-12-01 13:30:00-05:00,194.86000061035156,195.39999389648438,194.2899932861328,194.7100067138672,5642394,0.0,0.0
2022-12-01 14:30:00-05:00,194.72000122070312,195.0,193.1300048828125,193.70550537109375,7053594,0.0,0.0
2022-12-01 15:30:00-05:00,193.6999969482422,194.9600067138672,193.60009765625,194.80999755859375,5127163,0.0,0.0
2022-12-02 09:30:00-05:00,191.77999877929688,196.25,191.60000610351562,195.29629516601562,24303778,0.0,0.0
2022-12-02 10:30:00-05:00,195.31849670410156,195.44000244140625,191.7100067138672,193.05670166015625,11548970,0.0,0.0
2022-12-02 11:30:00-05:00,193.0800018310547,193.80569458007812,192.1999969482422,192.1999969482422,7326186,0.0,0.0
2022-12-02 12:30:00-05:00,192.2030029296875,192.8690948486328,191.11000061035156,191.79379272460938,6898755,0.0,0.0
2022-12-02 13:30:00-05:00,191.8199005126953,192.60000610351562,191.38999938964844,192.49000549316406,5344649,0.0,0.0
2022-12-02 14:30:00-05:00,192.47000122070312,195.02999877929688,191.9199981689453,194.5800018310547,9369711,0.0,0.0
2022-12-02 15:30:00-05:00,194.57260131835938,194.97000122070312,193.6999969482422,194.85000610351562,6906754,0.0,0.0
2022-12-05 09:30:00-05:00,189.44000244140625,191.27000427246094,183.8000030517578,184.9600067138672,31428574,0.0,0.0
2022-12-05 10:30:00-05:00,184.9600067138672,187.41000366210938,184.0399932861328,185.30999755859375,13548758,0.0,0.0
2022-12-05 11:30:00-05:00,185.32000732421875,185.47000122070312,183.6999969482422,184.0800018310547,9074017,0.0,0.0
2022-12-05 12:30:00-05:00,184.0800018310547,184.2299041748047,182.45010375976562,183.33999633789062,9181620,0.0,0.0
2022-12-05 13:30:00-05:00,183.33999633789062,183.99000549316406,181.82000732421875,182.35000610351562,8122741,0.0,0.0
2022-12-05 14:30:00-05:00,182.3300018310547,182.3300018310547,180.76010131835938,181.1199951171875,9860904,0.0,0.0
2022-12-05 15:30:00-05:00,181.125,182.57000732421875,180.5500030517578,182.5,8845983,0.0,0.0
2022-12-06 09:30:00-05:00,181.21499633789062,183.64999389648438,175.3300018310547,176.92999267578125,29210130,0.0,0.0
2022-12-06 10:30:00-05:00,176.89999389648438,179.75,175.56979370117188,179.3300018310547,13821246,0.0,0.0
2022-12-06 11:30:00-05:00,179.347900390625,180.43910217285156,177.86000061035156,178.26499938964844,11495849,0.0,0.0
2022-12-06 12:30:00-05:00,178.2449951171875,179.61990356445312,177.42999267578125,177.875,8060960,0.0,0.0
2022-12-06 13:30:00-05:00,177.88900756835938,179.57009887695312,177.3800048828125,178.07000732421875,11230327,0.0,0.0
2022-12-06 14:30:00-05:00,178.06500244140625,179.97250366210938,177.6999969482422,178.9499969482422,8692792,0.0,0.0
2022-12-06 15:30:00-05:00,178.9499969482422,180.63890075683594,178.9199981689453,179.80999755859375,7318634,0.0,0.0
2022-12-07 09:30:00-05:00,175.02999877929688,179.3800048828125,172.64010620117188,173.93040466308594,28500816,0.0,0.0
2022-12-07 10:30:00-05:00,173.92999267578125,175.58999633789062,172.55999755859375,173.02000427246094,14898707,0.0,0.0
2022-12-07 11:30:00-05:00,173.02670288085938,173.83999633789062,172.21800231933594,173.19000244140625,8889145,0.0,0.0
2022-12-07 12:30:00-05:00,173.1999969482422,175.17999267578125,172.75999450683594,174.6304931640625,7839440,0.0,0.0
2022-12-07 13:30:00-05:00,174.60000610351562,174.61419677734375,172.8809051513672,173.2899932861328,6891258,0.0,0.0
2022-12-07 14:30:00-05:00,173.2899932861328,173.60000610351562,172.24000549316406,173.02999877929688,8214840,0.0,0.0
2022-12-07 15:30:00-05:00,173.02000427246094,174.3300018310547,172.8300018310547,174.03500366210938,6372544,0.0,0.0
2022-12-08 09:30:00-05:00,172.1999969482422,174.8780975341797,169.05999755859375,174.6999969482422,29728530,0.0,0.0
2022-12-08 10:30:00-05:00,174.74130249023438,175.1999969482422,170.3000030517578,170.83999633789062,15580891,0.0,0.0
2022-12-08 11:30:00-05:00,170.86500549316406,171.3000030517578,169.35000610351562,170.1649932861328,12539750,0.0,0.0
2022-12-08 12:30:00-05:00,170.1699981689453,173.24000549316406,169.85000610351562,173.18800354003906,10151819,0.0,0.0
2022-12-08 13:30:00-05:00,173.19000244140625,174.0,171.36000061035156,172.6699981689453,10409883,0.0,0.0
2022-12-08 14:30:00-05:00,172.6699981689453,174.3699951171875,172.1300048828125,174.0800018310547,11205099,0.0,0.0
2022-12-08 15:30:00-05:00,174.10000610351562,174.4550018310547,173.05999755859375,173.52999877929688,5787380,0.0,0.0
2022-12-09 09:30:00-05:00,173.83999633789062,179.3699951171875,173.36000061035156,179.25100708007812,33005051,0.0,0.0
2022-12-09 10:30:00-05:00,179.25999450683594,182.4199981689453,179.24000549316406,181.29840087890625,19531171,0.0,0.0
2022-12-09 11:30:00-05:00,181.27000427246094,182.35000610351562,180.25,182.05990600585938,9883861,0.0,0.0
2022-12-09 12:30:00-05:00,182.0500030517578,182.5,178.52000427246094,178.97459411621094,12851231,0.0,0.0
2022-12-09 13:30:00-05:00,178.9499969482422,181.6699981689453,178.8000030517578,181.30499267578125,10158555,0.0,0.0
2022-12-09 14:30:00-05:00,181.3300018310547,181.63999938964844,180.1699981689453,180.37010192871094,9322651,0.0,0.0
2022-12-09 15:30:00-05:00,180.3699951171875,180.75999450683594,178.6199951171875,179.02999877929688,7425865,0.0,0.0
2022-12-12 09:30:00-05:00,176.5,179.0500030517578,170.9499969482422,172.2449951171875,25850596,0.0,0.0
2022-12-12 10:30:00-05:00,172.25,172.8300018310547,170.38999938964844,171.90499877929688,14103119,0.0,0.0
2022-12-12 11:30:00-05:00,171.89999389648438,171.95840454101562,170.0800018310547,170.76499938964844,10344732,0.0,0.0
2022-12-12 12:30:00-05:00,170.75,171.94000244140625,169.7100067138672,169.93499755859375,11880518,0.0,0.0
2022-12-12 13:30:00-05:00,169.93499755859375,170.10000610351562,167.72000122070312,168.6884002685547,15192614,0.0,0.0
2022-12-12 14:30:00-05:00,168.69500732421875,169.27000427246094,167.75999450683594,168.0050048828125,13927455,0.0,0.0
2022-12-12 15:30:00-05:00,168.00999450683594,168.50999450683594,167.52000427246094,167.72999572753906,11654305,0.0,0.0
2022-12-13 09:30:00-05:00,174.5399932861328,174.60000610351562,163.5,163.8300018310547,52050463,0.0,0.0
2022-12-13 10:30:00-05:00,163.8000030517578,164.52999877929688,161.3000030517578,162.13999938964844,26679921,0.0,0.0
2022-12-13 11:30:00-05:00,162.13999938964844,162.8350067138672,157.64010620117188,157.8699951171875,25313429,0.0,0.0
2022-12-13 12:30:00-05:00,157.8699951171875,162.25,156.91000366210938,162.13999938964844,19669800,0.0,0.0
2022-12-13 13:30:00-05:00,162.14999389648438,163.1999969482422,160.3300018310547,161.49000549316406,15368059,0.0,0.0
2022-12-13 14:30:00-05:00,161.4980010986328,163.02999877929688,159.92999267578125,161.27000427246094,14245560,0.0,0.0
2022-12-13 15:30:00-05:00,161.27000427246094,162.1999969482422,160.3800048828125,160.97999572753906,17795926,0.0,0.0
2022-12-14 09:30:00-05:00,159.25,161.6199951171875,157.33999633789062,158.25860595703125,37342162,0.0,0.0
2022-12-14 10:30:00-05:00,158.27999877929688,158.32000732421875,155.8800048828125,156.80990600585938,22320603,0.0,0.0
2022-12-14 11:30:00-05:00,156.7899932861328,160.2100067138672,156.67999267578125,158.96400451660156,16645955,0.0,0.0
2022-12-14 12:30:00-05:00,158.9600067138672,160.0500030517578,158.4250030517578,159.41639709472656,12485796,0.0,0.0
2022-12-14 13:30:00-05:00,159.41990661621094,160.1999969482422,155.82000732421875,157.3300018310547,17285064,0.0,0.0
2022-12-14 14:30:00-05:00,157.3000030517578,159.77000427246094,155.30999755859375,156.4600067138672,20518278,0.0,0.0
2022-12-14 15:30:00-05:00,156.4600067138672,157.8000030517578,156.02000427246094,156.8350067138672,11317747,0.0,0.0
2022-12-15 09:30:00-05:00,154.5,160.92990112304688,154.07000732421875,159.3217010498047,47095657,0.0,0.0
2022-12-15 10:30:00-05:00,159.3000030517578,159.49000549316406,156.52000427246094,157.35000610351562,17223514,0.0,0.0
2022-12-15 11:30:00-05:00,157.33009338378906,158.61000061035156,156.27999877929688,158.2100067138672,12558323,0.0,0.0
2022-12-15 12:30:00-05:00,158.22459411621094,158.7899932861328,157.2949981689453,157.69000244140625,10602927,0.0,0.0
2022-12-15 13:30:00-05:00,157.68020629882812,158.2899932861328,155.61000061035156,156.52000427246094,11546078,0.0,0.0
2022-12-15 14:30:00-05:00,156.52999877929688,158.17999267578125,156.5,157.72169494628906,11145813,0.0,0.0
2022-12-15 15:30:00-05:00,157.7100067138672,158.1199951171875,157.2100067138672,157.7100067138672,7730355,0.0,0.0
2022-12-16 09:30:00-05:00,160.0,160.67999267578125,152.41000366210938,152.46180725097656,31473539,0.0,0.0
2022-12-16 10:30:00-05:00,152.47999572753906,152.58889770507812,150.0399932861328,150.07000732421875,20836253,0.0,0.0
2022-12-16 11:30:00-05:00,150.07000732421875,151.5800018310547,150.0601043701172,150.88999938964844,15539509,0.0,0.0
2022-12-16 12:30:00-05:00,150.8800048828125,152.10000610351562,150.622802734375,151.1699981689453,11932943,0.0,0.0
2022-12-16 13:30:00-05:00,151.19000244140625,151.63999938964844,150.35000610351562,150.6199951171875,10861211,0.0,0.0
2022-12-16 14:30:00-05:00,150.6199951171875,151.52000427246094,150.22999572753906,150.8000030517578,11528179,0.0,0.0
2022-12-16 15:30:00-05:00,150.80499267578125,151.77999877929688,150.14999389648438,150.19000244140625,10506320,0.0,0.0
2022-12-19 09:30:00-05:00,154.0,155.25,150.3300018310547,151.57989501953125,37654463,0.0,0.0
2022-12-19 10:30:00-05:00,151.5500030517578,151.5998992919922,147.3699951171875,147.81500244140625,20998752,0.0,0.0
2022-12-19 11:30:00-05:00,147.8000030517578,148.0,145.82000732421875,147.88499450683594,14419077,0.0,0.0
2022-12-19 12:30:00-05:00,147.89999389648438,153.8800048828125,147.80999755859375,153.28500366210938,22344316,0.0,0.0
2022-12-19 13:30:00-05:00,153.289306640625,153.2899932861328,149.14999389648438,149.19000244140625,16100513,0.0,0.0
2022-12-19 14:30:00-05:00,149.17999267578125,151.33999633789062,149.1699981689453,149.5625,14520698,0.0,0.0
2022-12-19 15:30:00-05:00,149.56919860839844,150.5,149.13999938964844,149.875,9637803,0.0,0.0
2022-12-20 09:30:00-05:00,146.0500030517578,148.47000122070312,144.1699981689453,145.86000061035156,40604538,0.0,0.0
2022-12-20 10:30:00-05:00,145.87989807128906,147.0,141.80999755859375,142.24510192871094,27152737,0.0,0.0
2022-12-20 11:30:00-05:00,142.24000549316406,143.19000244140625,141.50999450683594,141.86000061035156,18549206,0.0,0.0
2022-12-20 12:30:00-05:00,141.8715057373047,142.22999572753906,140.80999755859375,141.77000427246094,15539317,0.0,0.0
2022-12-20 13:30:00-05:00,141.77999877929688,142.23939514160156,140.60000610351562,140.99000549316406,14486628,0.0,0.0
2022-12-20 14:30:00-05:00,141.0,141.24000549316406,139.85000610351562,140.35499572753906,16973910,0.0,0.0
2022-12-20 15:30:00-05:00,140.35000610351562,140.44000244140625,137.66000366210938,137.8300018310547,19365592,0.0,0.0
2022-12-21 09:30:00-05:00,139.27999877929688,141.25999450683594,135.88999938964844,138.08999633789062,51253068,0.0,0.0
2022-12-21 10:30:00-05:00,138.11000061035156,139.9199981689453,137.58999633789062,138.5,20120403,0.0,0.0
2022-12-21 11:30:00-05:00,138.49000549316406,139.1699981689453,136.3800048828125,137.23500061035156,16080099,0.0,0.0
2022-12-21 12:30:00-05:00,137.22000122070312,139.52000427246094,137.2100067138672,138.3332977294922,14757735,0.0,0.0
2022-12-21 13:30:00-05:00,138.3249969482422,140.75,138.00999450683594,139.50999450683594,16729098,0.0,0.0
2022-12-21 14:30:00-05:00,139.52000427246094,139.64999389648438,138.02999877929688,138.08009338378906,12991119,0.0,0.0
2022-12-21 15:30:00-05:00,138.08999633789062,138.54989624023438,137.22000122070312,137.50999450683594,10119808,0.0,0.0
2022-12-22 09:30:00-05:00,136.0,136.6300048828125,131.3195037841797,131.32000732421875,41592855,0.0,0.0
2022-12-22 10:30:00-05:00,131.3242950439453,131.3376007080078,127.69999694824219,129.48500061035156,37474788,0.0,0.0
2022-12-22 11:30:00-05:00,129.47999572753906,129.58999633789062,123.91000366210938,124.44499969482422,34221029,0.0,0.0
2022-12-22 12:30:00-05:00,124.4000015258789,125.6698989868164,122.26000213623047,124.06999969482422,32880511,0.0,0.0
2022-12-22 13:30:00-05:00,124.06099700927734,126.55999755859375,123.50019836425781,125.29720306396484,22745639,0.0,0.0
2022-12-22 14:30:00-05:00,125.31410217285156,126.79000091552734,123.86000061035156,126.19869995117188,19134942,0.0,0.0
2022-12-22 15:30:00-05:00,126.19950103759766,126.4800033569336,124.75,125.34500122070312,12982869,0.0,0.0
2022-12-23 09:30:00-05:00,126.37000274658203,126.5999984741211,121.0199966430664,124.7300033569336,56771140,0.0,0.0
2022-12-23 10:30:00-05:00,124.7300033569336,128.61729431152344,121.62999725341797,123.80999755859375,43259263,0.0,0.0
